517,1,0.009192
517,51,0.320219
517,101,0.616338
517,151,0.909401
517,201,1.205173
517,251,1.529184
517,301,1.793266
517,351,2.089424
517,401,2.386524
517,451,2.683895
517,501,3.015513
517,551,3.308061
517,601,3.567140
517,651,3.854846
517,701,4.148017
517,751,4.463328
517,801,4.735879
517,851,5.035098
517,901,5.338527
517,951,5.624802
517,1001,6.013464
