100,11,0.070024
200,11,0.072784
300,11,0.109583
400,11,0.143313
500,11,0.186027
600,11,0.231736
700,11,0.263092
800,11,0.330098
900,11,0.404355
1000,11,0.525376
1100,11,0.611936
1200,11,0.706105
1300,11,0.841809
1400,11,0.986658
1500,11,1.090042
1600,11,1.187016
1700,11,1.354165
1800,11,1.503182
1900,11,1.684272
2000,11,1.809916
2100,11,1.991123
2200,11,2.179373
2300,11,2.376920
2400,11,2.582567
2500,11,2.798289
2600,11,3.022577
2700,11,3.255307
2800,11,3.496514
2900,11,3.748165
3000,11,4.011662
3100,11,4.274585
3200,11,4.556257
3300,11,4.840601
3400,11,5.131566
3500,11,5.434769
3600,11,5.745884
3700,11,6.066956
3800,11,6.677017
3900,11,6.904280
4000,11,7.157240
4100,11,7.430710
4200,11,7.796171
4300,11,8.171721
4400,11,8.552620
4500,11,8.948463
4600,11,9.343040
4700,11,9.751450
4800,11,10.166572
4900,11,10.591432
5000,11,11.096338
