100,11,0.055295
200,11,0.057103
300,11,0.062306
400,11,0.056340
500,11,0.057453
600,11,0.064210
700,11,0.061878
800,11,0.066225
900,11,0.071568
1000,11,0.076105
1100,11,0.083631
1200,11,0.090417
1300,11,0.091711
1400,11,0.091004
1500,11,0.095884
1600,11,0.124356
1700,11,0.114830
1800,11,0.113277
1900,11,0.121859
2000,11,0.126227
2100,11,0.131969
2200,11,0.137498
2300,11,0.142691
2400,11,0.155184
2500,11,0.162167
2600,11,0.172791
2700,11,0.179123
2800,11,0.185517
2900,11,0.197579
3000,11,0.210756
3100,11,0.223284
3200,11,0.245960
3300,11,0.247568
3400,11,0.255728
3500,11,0.262155
3600,11,0.291544
3700,11,0.291726
3800,11,0.301908
3900,11,0.308618
4000,11,0.321417
4100,11,0.331687
4200,11,0.347585
4300,11,0.367195
4400,11,0.380349
4500,11,0.394401
4600,11,0.411563
4700,11,0.425080
4800,11,0.440010
4900,11,0.463877
5000,11,0.478775
5100,11,0.497932
5200,11,0.506340
5300,11,0.522930
5400,11,0.542426
5500,11,0.567322
5600,11,0.584576
5700,11,0.603859
5800,11,0.625649
5900,11,0.640421
6000,11,0.665665
6100,11,0.687774
6200,11,0.710311
6300,11,0.724782
6400,11,0.751049
6500,11,0.770840
6600,11,0.806485
6700,11,0.821678
6800,11,0.842737
6900,11,0.861244
7000,11,0.883537
7100,11,0.923627
7200,11,0.954224
7300,11,0.990031
7400,11,1.002459
7500,11,1.007747
7600,11,1.059319
7700,11,1.108503
7800,11,1.156773
7900,11,1.125212
8000,11,1.161123
8100,11,1.189682
8200,11,1.214513
8300,11,1.314808
8400,11,1.353992
8500,11,1.314451
8600,11,1.335489
8700,11,1.367217
8800,11,1.425548
8900,11,1.463859
9000,11,1.553746
9100,11,1.486709
9200,11,1.546292
9300,11,1.551028
9400,11,1.620363
9500,11,1.734699
9600,11,1.800774
9700,11,1.719357
9800,11,1.729703
9900,11,1.781518
10000,11,1.874651
10100,11,1.912815
10200,11,2.063042
10300,11,1.890885
10400,11,1.983701
10500,11,1.989424
10600,11,2.063334
10700,11,2.162474
10800,11,2.392009
10900,11,2.164911
11000,11,2.215990
11100,11,2.238249
11200,11,2.295599
11300,11,2.443816
11400,11,2.637150
11500,11,2.427479
11600,11,2.478855
11700,11,2.497392
11800,11,2.526786
11900,11,2.763030
12000,11,3.121743
12100,11,2.707481
12200,11,2.720996
12300,11,2.760401
12400,11,2.893224
12500,11,3.077858
12600,11,3.391347
12700,11,2.993162
12800,11,3.026280
12900,11,3.088940
13000,11,3.174581
13100,11,3.433837
13200,11,3.850139
13300,11,3.340686
13400,11,3.305233
13500,11,3.381346
13600,11,3.427651
13700,11,3.819469
13800,11,4.073829
13900,11,3.623690
14000,11,3.688764
14100,11,3.691930
14200,11,3.877953
14300,11,4.169158
14400,11,4.554533
14500,11,4.027707
14600,11,3.967679
14700,11,4.083300
14800,11,4.111991
14900,11,4.576655
15000,11,4.909992
15100,11,4.425296
15200,11,4.307703
15300,11,4.462054
15400,11,4.398946
15500,11,4.860456
15600,11,5.364929
15700,11,4.747181
15800,11,4.666233
15900,11,4.791270
16000,11,4.834997
16100,11,5.502969
16200,11,6.395778
16300,11,5.122390
16400,11,5.067086
16500,11,5.564543
16600,11,5.226118
16700,11,5.768503
16800,11,6.542132
16900,11,5.459757
17000,11,5.426356
17100,11,5.672759
17200,11,5.725063
17300,11,6.210128
17400,11,7.133637
17500,11,6.202367
17600,11,5.996106
17700,11,6.204668
17800,11,5.902125
17900,11,6.768294
18000,11,7.448364
