100,4,0.052923
200,4,0.051667
300,4,0.055621
400,4,0.052057
500,4,0.051814
600,4,0.053539
700,4,0.061524
800,4,0.059967
900,4,0.063012
1000,4,0.066066
1100,4,0.065845
1200,4,0.065337
1300,4,0.071460
1400,4,0.075640
1500,4,0.074376
1600,4,0.077137
1700,4,0.077830
1800,4,0.081013
1900,4,0.083777
2000,4,0.103237
2100,4,0.101986
2200,4,0.096243
2300,4,0.099660
2400,4,0.100683
2500,4,0.106432
2600,4,0.118057
2700,4,0.119112
2800,4,0.123812
2900,4,0.122251
3000,4,0.128417
3100,4,0.130813
3200,4,0.137227
3300,4,0.140489
3400,4,0.146655
3500,4,0.154196
3600,4,0.159367
3700,4,0.170501
3800,4,0.167521
3900,4,0.179404
4000,4,0.183350
4100,4,0.185796
4200,4,0.191755
4300,4,0.198669
4400,4,0.213259
4500,4,0.218041
4600,4,0.230742
4700,4,0.230493
4800,4,0.241201
4900,4,0.248676
5000,4,0.252161
5100,4,0.265811
5200,4,0.271769
5300,4,0.288541
5400,4,0.284969
5500,4,0.300608
5600,4,0.304713
5700,4,0.316759
5800,4,0.320249
5900,4,0.330515
6000,4,0.355737
6100,4,0.352784
6200,4,0.407987
6300,4,0.370782
6400,4,0.394580
6500,4,0.387917
6600,4,0.411988
6700,4,0.412853
6800,4,0.424044
6900,4,0.454284
7000,4,0.445230
7100,4,0.466978
7200,4,0.470817
7300,4,0.480601
7400,4,0.488706
7500,4,0.502403
7600,4,0.533889
7700,4,0.524101
7800,4,0.560473
7900,4,0.549736
8000,4,0.577396
8100,4,0.575491
8200,4,0.595408
8300,4,0.616216
8400,4,0.614933
8500,4,0.657231
8600,4,0.641688
8700,4,0.688352
8800,4,0.698579
8900,4,0.688188
9000,4,0.708048
9100,4,0.717200
9200,4,0.759993
9300,4,0.742861
9400,4,0.792481
9500,4,0.809609
9600,4,0.840529
9700,4,0.815344
9800,4,0.833482
9900,4,0.837881
10000,4,0.907251
